DATE,ACTUAL,PREDICT,UPPER,LOWER,ERROR,STD,NERROR,_LINEAR_,_QUAD_,cos1,sin2,cos2,cos3,sin4,sin5,cos5,cos6,cos4
1998-10-01,12238000,12874997.211230408,15405590.04406214,10344404.378398677,-636997.2112304084,1291142.51730783,-0.4933593330646531,151,22801,0.4999999999999851,-0.8660254037844215,-0.5000000000000298,-1,0.8660254037844729,0.8660254037844597,0.4999999999999635,1,-0.4999999999999406
1998-11-01,10797000,11863779.903283268,14394372.736115,9333187.070451537,-1066779.9032832682,1291142.51730783,-0.8262293968195069,152,23104,0.8660254037844315,-0.8660254037844528,0.4999999999999754,-1.4206521850745885e-14,-0.8660254037844102,-0.5000000000000123,-0.8660254037844315,-1,-0.5000000000000492
1998-12-01,14016000,12532127.699935181,15062720.532766912,10001534.86710345,1483872.300064819,1291142.51730783,1.1492707274165606,153,23409,1,-2.2538452949404006e-14,1,1,-4.507690589880801e-14,-1.3713568227904002e-14,1,1,1
1999-01-01,,15326496.957299398,17857089.79013113,12795904.124467667,,1291142.51730783,,154,23716,0.8660254037844457,0.8660254037844223,0.5000000000000235,0,0.8660254037844624,0.500000000000004,-0.8660254039999999,-1,-0.49999999999995137
1999-02-01,,12393856.575228628,14924449.408060359,9863263.742396897,,1291142.51730783,,155,24025,0.5000000000000094,0.866025403784444,-0.4999999999999826,-1,-0.8660254037844206,-0.8660254039999961,0.5,1,-0.5000000000000394
1999-03-01,,14236889.75156296,16767482.584394692,11706296.91873123,,1291142.51730783,,156,24336,9.768619860760201e-15,1.809055749496039e-14,-1.0000000000000029,0,-4.39338683950013e-14,1.000000000000004,0,-1,1
1999-04-01,,12852887.951008037,15383480.783839768,10322295.118176306,,1291142.51730783,,157,24649,-0.4999999999999939,-0.8660254037844344,-0.500000000000016,1,0.8660254037844556,-0.8660254039999961,-0.5,1,-0.49999999999997397
1999-05-01,,10356051.590995444,12886644.423827175,7825458.758163713,,1291142.51730783,,158,24964,-0.8660254037844305,-0.8660254037844543,0.49999999999996797,0,-0.8660254037844157,0.500000000000004,0.8660254039999999,-1,-0.5000000000000541
1999-06-01,,10108261.420633102,12638854.253464833,7577668.587801371,,1291142.51730783,,159,25281,-1.0000000000000002,-2.635813535150757e-14,0.9999999999999966,-1,-4.608964949394043e-14,-1.0906834e-14,-1,1,1.0000000000000038
1999-07-01,,12618886.661692772,15149479.494524503,10088293.828861041,,1291142.51730783,,160,25600,-0.8660254037844441,0.8660254037844274,0.5000000000000148,0,0.866025403784456,-0.49999999999999595,0.8660254039999999,-1,-0.4999999999999594
1999-08-01,,14487506.537056213,17018099.369887944,11956913.704224482,,1291142.51730783,,161,25921,-0.5000000000000088,0.8660254037844473,-0.4999999999999873,1,-0.8660254037844165,0.866025403800004,-0.5,1,-0.5000000000000312
1999-09-01,,13654165.266145825,16184758.098977556,11123572.433314094,,1291142.51730783,,162,26244,-7.365730093133308e-15,1.3579952869715374e-14,-1.0000000000000038,0,-3.210075870938309e-14,-0.999999999999996,0,-1,1.0000000000000018
1999-10-01,,14109312.20689227,16639905.039724002,11578719.37406054,,1291142.51730783,,163,26569,0.49999999999998523,-0.8660254037844283,-0.5000000000000319,-1,0.8660254037844646,0.866025403800004,0.5,1,-0.4999999999999429
1999-11-01,,13108143.707467798,15638736.54029953,10577550.874636067,,1291142.51730783,,164,26896,0.8660254037844314,-0.8660254037844533,0.4999999999999738,0,-0.8660254037844164,-0.49999999999999595,-0.8660254039999999,-1,-0.5000000000000445
1999-12-01,,13786540.312500967,16317133.145332698,11255947.479669236,,1291142.51730783,,165,27225,0.9999999999999996,-1.9908268922588044e-14,0.9999999999999969,1,-3.295973923582703e-14,4.0249659999999995e-15,1,1,1.0000000000000018
